idx	text_left	text_right	label
3275	Introducing the post-it flags dispenser flags assorted-size assorted colors 340pk stationery & office machinery ds420va 24.94	Introducing the post-it flags .39 inch assorted colors 375 per dispenser self-stick note pad holders 688ast1 7.15 by post-it.	0
3276	Introducing the skooba design skooba skin 1617 large laptop sleeve in blue microsuede with blue lining electronics - general skooba design 725-303 33.99	Introducing the skooba design skin 1617 for laptops 725-303 725-303 by roadwired. This product is available for 35.59.	1
3277	Introducing the weyerhaeuser company multiuse premium paper 98 brightness 24lb 8-1 2 x 14 white 500 sheets ream 85781 12.47, in the stationery & office machinery category.	Introducing the new-weyerhaeuser company 85791 - multiuse premium paper 98 brightness 24lb 11 x 17 white 500 sheets ream - dmr85791 weyerhauser, in the storage presentation materials category. This product is available for 39.73.	0
3278	Introducing the platt blow molded case in black 37x 10.5 x 3.75 platt 19.99, in the electronics - general category. Its model is 208.	Introducing the blow molded case in black 13 x 18 x 4.25 media storage organization platt This product is available for 56.99.	0
3279	Introducing the los angeles lakers iphone 3g duo case electronics - general tribeca fva4005 This product is available for 24.99.	Introducing the new york yankees iphone 3g duo case fan shop tribeca This product is available for 16.99.	0
3280	Introducing the da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99	Introducing the da-glas base rear projection screen - 36 x 48 video format da-lite 1199.99, in the projection screens category.	0
3281	Introducing the sharpie retractable permanent markers fine point set of 12 black stationery & office machinery sharpie 32701 This product is available for 13.64.	Introducing the sharpie 33074 - super permanent markers fine point assorted 4 set storage presentation materials 26.12 by sharpie.	0
3282	Introducing the iosafe solo - 1 tb fireproof waterproof external hard drive includes 1k disaster recovery service hard drives iosafe 199.58 Its model is sl1000gbusb20.	Introducing the iosafe solopro 1 tb usb 2.0 esata fireproof and waterproof external hard drive with 1 year data recovery service sh1000gb1yr black computers accessories iosafe This model, sh1000gb1yr, is available for 234.85.	0
3283	Introducing the canon cli-226 black ink tank, in the printers category. This product is available for 0.0.	Introducing the canon cli-226 yellow ink tank 4549b001 13.97, in the inkjet printer ink category. Its model is 4549b001.	0
3284	Introducing the bell o high-speed hdmi cable with ethernet 2-meter 69.99, in the tv accessories category. Its model is hd7102.	Introducing the ge 87708 high-speed hdmi cable with ethernet and swivel connector 6-feet 17.48, in the hdmi cables category. Its model is 87708.	0
3285	Introducing the sabrent sata to ide ultra ata mini converter board electronics - general sabrent 10.88 Its model is sbt-scide.	Introducing the serial ata sata to sabrent ide ultra ata-100 133 port mini converter computers accessories sbt-stdb by sabrent. This product is available for 11.08.	0
3286	Introducing the da-lite high power model b manual screen with csr - 84 x 84 av format electronics - general da-lite 85303 372.99	Introducing the da-lite advantage manual with csr - projection screen - 1 1 - high power projection screens 709.95 by da-lite.	0
3287	Introducing the startech.com icusb2328 8 port usb to rs232 serial adapter hub startech 163.88, in the electronics - general category. Its model is icusb2328.	Introducing the startech.com 4 port usb to rs-232 serial db9 adapter - serial adapter - 4 ports icusb232 4 usb network adapters by startech. Its model is icusb232_4.	0
3288	Introducing the us brown bear large tilt low to profile mount for 32 to 63 displays in silver us brown bear, in the furniture category. This product is available for 59.0.	Introducing the us brown bear w7-63t-slvr large tilt adjustable mount for 37 -63 displays turn knob level silver u.s. brown bear 43.19, in the tv mounts category. Its model is w7-63t-slvr.	0
3289	Introducing the logitech wireless mouse dark fleur 910001898, in the mice category. This product is available for 27.82.	Introducing the logitech wireless mouse m510 910-001822 29.94, in the mice category.	0
3290	Introducing the vantec nexstar3 2.5 sata to usb 2.0 and esata external hard drive enclosure midnight blue, in the electronics - general category. This model, nst-260su-bl, is available for 23.0.	Introducing the vantec nexstar cx nst-300s2-bk 3.5-inch sata to usb 2.0 external hard drive enclosure black hard drive enclosures nst-300s2-bk by vantec. This product is available for 21.28.	0
3291	Introducing the v7 3 cat6 snagless molded network patch cable black v7n2c6-03f-blks, in the electronics - general category. This product is available for 4.88.	Introducing the v7 cat6 snagless molded network patch cable rj45 male to male black 10-feet v7n2c6-10f-blks v7 v7n2c6-10f-blks 9.65, in the ethernet cables category.	0
3292	Introducing the logitech wireless mouse m310 bundle computers This product is available for 29.88.	Introducing the logitech mouse m110 black 910-001600, in the mice category. This product is available for 13.78.	0
3293	Introducing the canon cli-226 black ink tank printers canon 4546b001 This product is available for 13.97.	Introducing the canon cli-221 ink tank cyan inkjet printer ink canon This model, 2947b001, is available for 12.99.	0
3294	Introducing the startech 1 slim 3.5 mm to right angle stereo audio cable m m electronics - general mu1mmsra by startech. This product is available for 7.88.	Introducing the startech.com mumfrca stereo audio cable 3.5 mm male to 2x rca female - 6 inch headphone accessories mumfrca 2.55 by startech.	0
3295	Introducing the audiosource bi8 8 in-wall construction bracket mount 25.88, in the furniture category. Its model is bi8.	Introducing the audiosource bi5 5.25 in-wall construction bracket mount, in the printers category.	0
3296	Introducing the hammermill everyday copy and print paper 92 bright 20lb letter white 5000 sheets ctn hammermill, in the stationery & office machinery category. This model, 162008, is available for 46.47.	Introducing the new-hammermill 105007 - copy plus copy paper 92 brightness 20lb 8-1 2 x 11 white 5000 sheets carton - ham105007 storage presentation materials hammermill 89.23	0
3297	Introducing the gear head 2.4 ghz wireless optical nano mouse black gear head mp2800blk, in the mice category. This product is available for 15.82.	Introducing the 2.4 ghz wireless optical nano mouse red usb mice mp2275red 12.0 by gear head.	0
3298	Introducing the western digital 1tb my passport essential se usb 3.0 portable external hard drive western digital 98.92, in the hard drives category. Its model is wdbacx0010bbksn.	Introducing the western digital my passport essential se 750 gb usb 3.0 2.0 ultra portable external hard drive silver external hard drives by western digital. This model, wdbacx7500asl-nesn, is available for 79.0.	0
3299	Introducing the ifrogz earpollution cs40-orange marin mp3 accessories ifrogz epcs40orgmrn This product is available for 39.99.	Introducing the ifrogz earpollution cs40 headphones red ifrogz, in the headphones category. This model, ep-cs40-red, is available for 28.67.	0
3300	Introducing the da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal, in the electronics - general category. This model, 84992, is available for 2735.99.	Introducing the da-lite 98813 hc da-mat tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite	0
3301	Introducing the zebra sarasa retractable gel roller ball pen bonus box black ink 24 pk zebra, in the stationery & office machinery category. This model, 14680, is available for 24.94.	Introducing the pilot 31096 - g2 pro roller ball retractable gel pen black ink fine networking products by pilot. This product is available for 10.0.	0
3302	Introducing the logitech 910-002463 wireless mouse m305 silver filament mice 910-002463 28.88 by logitech.	Introducing the logitech m305 wireless mouse silver mice logitech 910-000928 19.99	0
3303	Introducing the balt fold-n-stow workstation teak silver balt, in the furniture category. This model, 89904, is available for 164.94.	Introducing the balt 89811 - fold-n-go workstation 27-1 2w x 29-1 2d x 29-1 2h black silver, in the laminating supplies category.	0
3304	Introducing the acp-ep memory 16gb class 4 sdhc card epsdhc/16gb -4, in the usb drives category. This product is available for 38.88.	Introducing the dane-elec 16 gb class 4 sdhc flash memory card da-sd-16gb-r blank media 24.54 by dane-elec. Its model is da-sd-16gb-r.	0
3305	Introducing the diamond radeon hd 5450 pci-e 512mb ddr3 graphics card electronics - general 46.88 by diamond. Its model is 5450pe3512sb.	Introducing the msi radeon hd 4350 512 mb ddr2 pci-express 2.0 graphics card md512h computers accessories msi This model, r4350-md512h, is available for 29.99.	0
3306	Introducing the kodak mini red video camera 1.8 lcd display 49.0, in the camcorders category. Its model is mini video red.	Introducing the kodak mini video camera with sd card red kodak, in the camcorders category. This model, 8398513, is available for 62.5.	0
3307	Introducing the adobe acrobat x standard upgrade from acrobat standard 7 8 9 windows software by adobe. This model, 65096933, is available for 139.18.	Introducing the adobe acrobat x windows office electronics accessories by adobe. Its model is acrobat x.	0
3308	Introducing the elite electric100h screens spectrum electrol projection screen electronics - general by elite screens. This model, electric100h, is available for 160.0.	Introducing the elite screens vmax2 electric projection screen 1 1 aspect ratio-113in max white projection screens elite screens This model, vmax113xws2, is available for 356.99.	0
3309	Introducing the v7 10 cat6 snagless molded network patch cable gray electronics - general by v7. This model, v7n2c6-10f-grys, is available for 5.88.	Introducing the belkin a3l791-s 50-foot rj45 cat 5e snagless molded patch cable gray belkin 11.2, in the ethernet cables category. Its model is a3l791-50-s.	0
3310	Introducing the epson t020201 color ink cartridge epson t020201 27.0, in the printers category.	Introducing the epson black ink cartridge t060120 t060120 17.59, in the inkjet printer ink category.	0
3311	Introducing the da-lite da-glas deluxe rear projection screen - 96 x 96 av format 6128.99, in the electronics - general category. Its model is 27651.	Introducing the da-plex deluxe rear projection screen - 108 x 108 av format, in the projection screens category. This product is available for 7950.0.	0
3312	Introducing the roocase multi-angle leather case for lg g-slate 8.9-inch 4g tablet electronics - general 222052 by roocase. This product is available for 35.99.	Introducing the roocase multi-angle red leather folio case cover for lg g-slate 8.9-inch 4g android tablet wi-fi 4g cases sleeves 29.93 by roocase.	1
3313	Introducing the kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras m531 red by kodak. This product is available for 89.0.	Introducing the kodak easyshare m550 12 mp digital camera with 5x wide angle optical zoom and 2.7-inch lcd tan easyshare m550 tan, in the point shoot digital cameras category. This product is available for 64.48.	0
3314	Introducing the case logic trend compact camera case, in the mp3 accessories category. This model, 214336, is available for 15.19.	Introducing the case logic qpb-201 eva molded compact camera case magenta qpb-201magenta 9.66, in the cases bags category.	0
3315	Introducing the da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format 27580 1892.99, in the electronics - general category.	Introducing the da-lite 27512 da-plex unframed rear projection screen - 72 x 96 video format projection screens by da-lite.	0
3316	Introducing the justmobile xtand go flexible car mount for iphone 3 3g 4 st-169a 49.73, in the electronics - general category.	Introducing the just mobile xtand for iphone and iphone 3g st-100, in the desktop chargers category. This product is available for 18.99.	0
3317	Introducing the hp 901 black inkjet cartridge twin pack 26.98, in the printers category. Its model is hp cz075fn # 140.	Introducing the epson t026201 1 black and t027201 1 color ink cartridge twin pack inkjet printer ink epson This model, t026201-bcd, is available for 44.99.	0
3318	Introducing the ihome wireless optical mouse black 25.56, in the mice category. Its model is ih-m821wb.	Introducing the 3 button wireless optical wheel mouse red usb mp2200red, in the mice category. This product is available for 9.43.	0
3319	Introducing the da-lite da-plex self trimming rear projection screen - 96 x 120 av format da-lite 7799.99, in the electronics - general category. Its model is 27903.	Introducing the da-lite da-view thru-the-wall rear projection screen - 57 3 4 x 77 video format projection screens by da-lite. This model, 23040, is available for 11346.11.	0
3320	Introducing the hp 61 black tri-color combo inkjet cartridge printers hp 61 by hp. This product is available for 30.5.	Introducing the hp oem 94 c8765wn black inkjet cartridge, in the inkjet printer ink category. This product is available for 12.17.	0
3321	Introducing the ifrogz backbone case for ipad 2 black mp3 accessories ifrogz 34.99 Its model is ipad2bakblk.	Introducing the ifrogz luxe case for iphone 3g 3gs blue black, in the cases category. This model, iphone3g-st-bb, is available for 10.99.	0
3322	Introducing the da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99 by da-lite. Its model is 27647.	Introducing the da-lite fast-fold deluxe screen system - projection screen - 4 3 - da-mat projection screens da-lite This product is available for 529.25.	0
3323	Introducing the siig headrest ipad car mount ce-mt0e12-s1, in the mp3 accessories category. This product is available for 40.88.	Introducing the headrest ipad car mnt turns into rear seat entertainment sys touch screen tablet accessories ce-mt0e12-s1 23.58 by siig.	1
3324	Introducing the bic mark-it retractable permanent marker fine red 1-dozen, in the stationery & office machinery category. This model, pmr11-red, is available for 12.49.	Introducing the san36703 - permanent marker retractable fine point blue, in the printer ink toner category. This product is available for 2.39.	0
3325	Introducing the victor 1570-6 desktop two-color printing calculator stationery & office machinery victor This model, 15706, is available for 199.88.	Introducing the sharp el-1192bl desktop 2 color printing calculator sharp 36.89, in the printing category. Its model is el-1192bl.	0
3326	Introducing the da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal da-lite 84986, in the electronics - general category. This product is available for 2346.99.	Introducing the da-lite 98811 pearlescent tensioned cosmopolitan electrol - av format 12 x 12 diagonal projection screens da-lite	0
3327	Introducing the gear head mp2300blk 3 button wireless optical wheel mouse - black silver 13.82, in the mice category. Its model is mp2300blk.	Introducing the gear head 3 button wireless optical wheel mouse blk slvr usb gear head, in the audio video accessories category. This model, mp2300blk, is available for 18.99.	1
3328	Introducing the msi ati radeon hd6670 1gb ddr5 pci-express video card msi r6670-md1gd5 107.0, in the electronics - general category.	Introducing the xfx ati radeon hd 5670 1 gb ddr5 dvi hdmi displayport pci-express video card hd567xznf3 computers accessories xfx This model, hd567xznf3, is available for 79.99.	0
3329	Introducing the vtech ds6151 2-line expandable cordless phone with digital answering system caller id electronics - general 62.51 by vtech. Its model is ds6151.	Introducing the panasonic dect 6.0 3-handset expandable digital cordless phone with answering system and choicemail kx-tg7433b black cordless telephones panasonic 167.87 Its model is kx-tg7433b.	0
3330	Introducing the 3m 98-0440-4809-2 pf27 .0 w privacy screen filter for lcd monitor electronics - general by 3m. This model, 98-0440-4809-2, is available for 199.88.	Introducing the 3m privacy filter - 3m pf20 .0 w9 widescreen monitor privacy screen 16 9 80.64, in the screen filters category. Its model is pf 20.0 w9.	0
3331	Introducing the da-lite high power model b manual screen with csr - 60 x 80 video format electronics - general 369.99 by da-lite. Its model is 85319.	Introducing the light oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal projection screens da-lite	0
3332	Introducing the hon 10500 workstation right pedestal desk 66w x 30d x 29-1 2h mahogany furniture by hon. This model, 10584lnn, is available for 599.0.	Introducing the hon 10771nn - 10700 series desk 3 4-height double pedestals 60w x 30d x 29-1 2h mahogany hon	0
3333	Introducing the dell switch by design studio lids big giant plaid 17r electronics - general 9vmv5 39.0 by dell.	Introducing the dell switch by design studio lid for inspiron r series laptop - mehndi cleaning repair switch by design studio , mehndi - 15 '' by dell. This product is available for 49.99.	0
3334	Introducing the dreamgear charge and sync cable for ipod iphone ipad purple dreamgear, in the mp3 accessories category. This model, isound-1634, is available for 19.88.	Introducing the scosche ipusb2 usb 2.0 charge sync cable for ipod iphone white 11.68, in the chargers category. Its model is ipusb2.	0
3335	Introducing the sandisk 8gb microsdhc memory card sdsdq008ga11m, in the usb drives category. This product is available for 24.88.	Introducing the sandisk 16 gb microsdhc flash memory card sdsdq-016g bulk packaging memory cards sandisk sdsdq-016g This product is available for 22.0.	0
3336	Introducing the s j paper file jackets with 1 1 2 expansion letter 11 pt . manila 50 ctn stationery & office machinery by s j paper. This product is available for 45.69.	Introducing the s j paper s11822 - reinforced file jackets two inch expansion legal 11 point manila 50 carton s j paper, in the printer accessories category.	0
3337	Introducing the epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2 This product is available for 39.84.	Introducing the epson t037020 tricolor ink cartridge inkjet printer ink 11.49 by epson. Its model is t037020.	0
3338	Introducing the hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84, in the printers category.	Introducing the hp laserjet 38a black print cartridge in retail packaging - dual pack laser printer toner hp q1338d	0
3339	Introducing the da-lite da-plex deluxe rear projection screen - 58 x 104 hdtv format electronics - general by da-lite. This model, 27571, is available for 4629.99.	Introducing the holoscreen rear projection screen - 66 x 101 video format projection screens da-lite This product is available for 7400.0.	0
3340	Introducing the da-lite dual vision tensioned advantage deluxe electrol - hdtv format 92 diagonal electronics - general da-lite This model, 88285, is available for 4242.99.	Introducing the hc cinema perf tensioned advantage deluxe electrol - hdtv format size 92 diagonal projection screens by da-lite. This product is available for 4200.0.	0
3341	Introducing the canon psc-4100 deluxe soft case compatible with sx-30 canon camera canon psc-4100 22.99, in the photography - general category.	Introducing the canon psc-4100 deluxe fitted leather case for the powershot sx30 is sx20 is sx10 is sx1 is digital cameras black cases bags canon 5020b001 29.99	1
3342	Introducing the da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal, in the electronics - general category. This model, 35199, is available for 4612.99.	Introducing the da-lite 97991 dual vision tensioned cosmopolitan electrol - av format 10 6 x 14 diagonal da-lite, in the projection screens category.	0
3343	Introducing the gear head 2.4 ghz wireless optical nano mouse black gear head mp2800blk, in the mice category. This product is available for 15.82.	Introducing the 2.4 ghz wireless optical nano mouse black usb mp2375blk, in the mice category. This product is available for 12.0.	0
3344	Introducing the da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99	Introducing the da-lite - projection screen repair kit 332.0, in the projection screens category.	0
3345	Introducing the verbatim 96438 2gb store n go usb 2.0 flash drive usb drives 96438 14.84 by verbatim.	Introducing the verbatim store n go 64 gb usb 2.0 flash drive 97005 red verbatim 97005 114.5, in the usb flash drives category.	0
3346	Introducing the da-lite da-plex base rear projection screen - 57 3 4 x 77 video format da-lite 2608.99, in the electronics - general category. Its model is 27528.	Introducing the da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format projection screens by da-lite.	0
3347	Introducing the roocase executive portfolio leather case w 2 screen protector for blackberry playbook electronics - general by roocase. This model, 220761, is available for 35.99.	Introducing the portfolio leather case cover for asus eee pad transformer tf101 - black screen protector bundles kiq 15.45	0
3348	Introducing the da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format 27580 1892.99, in the electronics - general category.	Introducing the da-lite 27514 da-plex unframed rear projection screen - 108 x 144 video format projection screens by da-lite.	0
3349	Introducing the case logic 12.1 laptop sleeve electronics - general by case logic. This model, 147731, is available for 19.99.	Introducing the case logic pls-14 14.1-inch neoprene laptop sleeve black case logic, in the laptop netbook computer accessories category. This model, pls-14 black, is available for 18.16.	0
3350	Introducing the brother hl-4570cdw wireless laser color printer duplex printing printers by brother. This model, hl-4570cdw, is available for 481.86.	Introducing the brother hl-5370dwt laser printer with wireless networking duplex and dual paper trays laser printers brother This model, hl5370dwt, is available for 248.88.	0
3351	Introducing the da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99 by da-lite. Its model is 27647.	Introducing the da-plex base rear projection screen - 43 1 4 x 57 3 4 video format da-lite, in the projection screens category. This product is available for 1669.99.	0
3352	Introducing the da-lite da-glas deluxe rear projection screen - 84 x 84 av format electronics - general da-lite 27650 This product is available for 4958.99.	Introducing the da-plex standard rear projection screen - 96 x 96 av format da-lite 5912.99, in the projection screens category.	0
3353	Introducing the epson t020201 color ink cartridge epson t020201 27.0, in the printers category.	Introducing the canon cl-41 color fine ink cartridge inkjet printer ink 0617b002 by canon. This product is available for 21.9.	0
3354	Introducing the da-lite da-view thru-the-wall rear projection screen - 60 x 80 video format 23046 13997.99, in the electronics - general category.	Introducing the da lite data pro thru-the-wall rear projection screen - 45 x 80 hdtv format 23179 11772.99, in the projection screens category.	0
3355	Introducing the los angeles dodgers pink iphone 4 hard case electronics - general tribeca fva4450 29.99	Introducing the chicago white sox pink iphone 4 hard case computers accessories 23.99 by tribeca.	0
3356	Introducing the bushnell backtrack personal locator tech gray bushnell, in the handheld gps category. This product is available for 49.99.	Introducing the bushnell backtrack point-5 personal gps locator gray sports outdoor gps bushnell 60.09 Its model is 360200.	0
3357	Introducing the hp ce250a black toner cartridge ce250a, in the printers category. This product is available for 187.04.	Introducing the brother tn330 black toner cartridge laser printer toner by brother. This model, tn330, is available for 32.47.	0
3358	Introducing the asus radeon hd5570 1gb ddr5 pci express graphics card asus 180.41, in the electronics - general category. Its model is eah5770 cucore/g/2di.	Introducing the visiontek ati radeon hd 4670 1 gb ddr3 pci express graphics card 900251 computers accessories visiontek 900251 69.99	0
3359	Introducing the midland behind-the-head 2-way radio headset 2-pack avp-h5, in the phones category. This product is available for 22.27.	Introducing the midland avph5 behind the head headsets pair headsets microphones by midland. This model, avph5, is available for 22.27.	1
3360	Introducing the panasonic sdr-s70s silver sd camcorder w 70x optical zoom 2.7 lcd display panasonic panasonic sdr-s70-s 236.32, in the camcorders category.	Introducing the panasonic sdr-s70s camcorder silver camcorders sdr-s70s 181.95 by panasonic.	1
3361	Introducing the canon imageclass mf4570dn laser multifunction printer 288.0, in the stationery & office machinery category. Its model is 4509b020aa.	Introducing the canon imageclass d1150 laser multifunction copier 3478b005aa canon d1150, in the laser printers category. This product is available for 457.41.	0
3362	Introducing the microsoft wireless mobile mouse 4000 sgkomen pink microsoft, in the mice category. This model, d5d-00052, is available for 20.0.	Introducing the microsoft wireless mobile mouse 6000 - white keyboard mouse combos 17.5 by microsoft. Its model is mhc-00020.	0
3363	Introducing the griffin ipod touch 4g dflex protection system front only griffin na02046, in the mp3 accessories category. This product is available for 19.88.	Introducing the griffin na02046 dflex protection system for ipod touch 4 front only griffin technology na02046 8.99, in the cases category.	1
3364	Introducing the wilson jones basic vinyl round ring binder stationery & office machinery wilson jones 36834nbl This product is available for 6.79.	Introducing the wilson jones 38344b - basic vinyl d-ring binder 2 capacity black by wilson jones.	0
3365	Introducing the lexmark extra high yield return pgm print cartridge - magenta c782u1mg, in the printers category. This product is available for 214.88.	Introducing the lexmark extra high yield prnt cartridge 12a7469 lexmark 12a7469, in the inkjet printer ink category. This product is available for 299.99.	0
3366	Introducing the tops american pride writing pad jr. legal rule 5x8 white 12 50-sheet pads pack stationery & office machinery 75101 18.88 by tops business forms.	Introducing the tops 63960 - docket gold perforated pads legal rule letter white 12 50-sheets pads pack tops, in the gps system accessories category. This product is available for 37.21.	0
3367	Introducing the nikon coolpix s70 brown 12.1 mp digital camera with 5x optical zoom w 50 bonus prints digital cameras nikon s70 brown This product is available for 299.95.	Introducing the nikon coolpix l110 12.1 mp digital camera with 15x optical vibration reduction vr zoom and 3.0-inch lcd red 236.94, in the point shoot digital cameras category. Its model is 26195.	0
3368	Introducing the crown ecoplus mat 4 x 6 charcoal home care ecr046ch 144.97 by crown.	Introducing the crown ecr046ch - ecoplus mat 4 x 6 charcoal car audio video crown	1
3369	Introducing the hp black notebook sleeve hp, in the electronics - general category. This model, hp nu561aa, is available for 15.0.	Introducing the hp 16-inch notebook sleeve - black stream pattern, in the bags cases category. This model, wu672aa #abl, is available for 12.49.	0
3370	Introducing the hp 29 black inkjet cartridge 51629a hp 51629a, in the printers category. This product is available for 34.97.	Introducing the hp no. 20 black ink cartridge c6614an hp 12.95, in the inkjet printer ink category. Its model is c6614an.	0
3371	Introducing the da-lite da-glas deluxe rear projection screen - 50 x 50 av format electronics - general 1919.99 by da-lite. Its model is 27647.	Introducing the da lite data pro thru-the-wall rear projection screen - 45 x 80 hdtv format 23179 11772.99, in the projection screens category.	0
3372	Introducing the da-lite da-plex deluxe rear projection screen - 36 x 48 video format 27559, in the electronics - general category. This product is available for 1630.99.	Introducing the da-lite 27673 da-glas self trimming rear projection screen - 96 x 96 av format projection screens by da-lite.	0
3373	Introducing the lexmark 26 color print cartridge 10n0026 printers lexmark This model, 10n0026, is available for 34.97.	Introducing the lexmark 16 black ink cartridge 10n0016, in the inkjet printer ink category. This model, 10n0016, is available for 29.99.	0
3374	Introducing the edge 1gb pc2-4200 ddr2 533mhz 240-pin desktop memory module memory edge This model, pe197711, is available for 18.82.	Introducing the kingston valueram 2gb kit 2x1gb modules 533mhz pc2-4200 ddr2 desktop memory kvr533d2k2 2gr, in the memory category. This model, kvr533d2k2/2gr, is available for 25.99.	0
3375	Introducing the panasonic kx-tga6645b dect 6.0 plus expandable digital cordless answering system with 5 handsets electronics - general panasonic This model, kx-tg6645b, is available for 150.0.	Introducing the panasonic kx-tg6512b dect 6.0 plus expandable digital cordless phone system black 2 handsets panasonic 44.99, in the cordless telephones category. Its model is kx-tg6512b.	0
3376	Introducing the da-lite da-glas deluxe rear projection screen - 84 x 84 av format electronics - general da-lite 27650 This product is available for 4958.99.	Introducing the da-lite deluxe model b silver matte - projection screen projection screens by da-lite. Its model is silver matte.	0
3377	Introducing the sunpak 67mm circular polarized filter, in the camera and camcorder accessories category. This model, cf-7061 cp, is available for 18.0.	Introducing the sunpak cf-7051 cp circular polarized filters 37mm filters cf-7051 cp 11.95 by slik.	0
3378	Introducing the da-lite da-glas deluxe rear projection screen - 96 x 96 av format 6128.99, in the electronics - general category. Its model is 27651.	Introducing the da-lite 27639 da-glas standard rear projection screen 72 x 96 video format, in the projection screens category.	0
3379	Introducing the lexar media ljdff8gbasbna 4gb jumpdrive firefly usb 2.0 flash drive usb drives lexar media ljdff8gbasbna This product is available for 16.57.	Introducing the lexar jumpdrive twistturn 16 gb usb 2.0 flash drive ljdtt16gasbna silver computer accessories ljdtt16gasbna 22.39 by lexar.	0
3380	Introducing the quartet magnetic dry-erase board mahogany frame stationery & office machinery quartet This model, 2544m, is available for 419.0.	Introducing the quartet 2544m - magnetic dry erase board porcelain 48 x 36 white solid mahogany frame printers quartet	1
3381	Introducing the nikon coolpix s70 brown 12.1 mp digital camera with 5x optical zoom w 50 bonus prints digital cameras nikon s70 brown This product is available for 299.95.	Introducing the nikon coolpix s3100 14 mp digital camera with 5x nikkor wide-angle optical zoom lens and 2.7-inch lcd purple point shoot digital cameras by nikon. Its model is s3100 purple.	0
3382	Introducing the hon 310 series full-suspension file, in the storage category. This model, 315cpp, is available for 549.0.	Introducing the hon 512pp - 510 series two-drawer full-suspension file letter 29h x25d black hon 302.0	0
3383	Introducing the sharpie permanent markers fine point - black - 12 count, in the stationery & office machinery category. This model, 30001wm, is available for 8.24.	Introducing the sharpie 37675 - permanent markers ultra fine point assorted colors 5 set, in the storage presentation materials category. This product is available for 23.14.	0
3384	Introducing the arkon sgt-7ss sun shade for samsung galaxy tab arkon, in the car stereos category. This model, sgt-7ss, is available for 16.88.	Introducing the arkon sun shade for samsung galaxy tab touch screen tablet accessories arkon 16.88 Its model is sgt-7ss.	1
3385	Introducing the cyber acoustics computer stereo silver headset microphone electronics - general cyber acoustics ac401 This product is available for 14.84.	Introducing the cyber acoustics ac-8000 stereo headset for kids silver ac-8000 18.22, in the accessories supplies category.	0
3386	Introducing the hp ce278a black laserjet print cartridge hp 69.84, in the printers category. Its model is hp ce278a.	Introducing the hp laserjet 38a black print cartridge in retail packaging - dual pack laser printer toner hp q1338d	0
3387	Introducing the innovera m4640 compatible remanufactured high-yield ink 484 page-yield black printers innovera This model, m4640, is available for 24.99.	Introducing the innovera 83608 - 83608 compatible solid ink stick 1 133 page-yield 7 pack black, in the computer accessories category.	0
3388	Introducing the da-lite da-glas standard rear projection screen 81 x 108 video format da-lite 27917 5391.99, in the electronics - general category.	Introducing the da-glas base rear projection screen - 70 x 70 av format da-lite, in the projection screens category. This product is available for 2622.99.	0
3389	Introducing the da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format 23077, in the electronics - general category. This product is available for 11385.99.	Introducing the da-lite da-plex deluxe rear projection screen - 94 1 2 x 168 hdtv format 27150, in the projection screens category. This product is available for 9255.17.	0
3390	Introducing the scosche 1974-up ford chrysler jeep multi-purpose kit including 1999-up grand cherokee scosche fcj1276ab 11.37, in the automotive - general category.	Introducing the scosche cr1277b installation kit for 1999-up jeep grand cherokee 1998-up dodge intrepid chrysler concorde audio video accessories 9.48 by scosche. Its model is cr1277b.	0
3391	Introducing the optoma bl-fp230c replacement projector lamp for optoma ep749 projector optoma, in the monitors category. This model, bl-fp230c, is available for 294.84.	Introducing the electrified sp .81 c01 .001 bl-fu250c replacement lamp with housing for optoma projectors electrified sp .81 c01 .001 128.16	0
3392	Introducing the netgear prosafe plus 8-port ethernet switch networking netgear gs108e100nas This product is available for 78.88.	Introducing the netgear fs605na 5-port fast ethernet switch netgear fs605na 21.99, in the switches category.	0
3393	Introducing the da-lite da-plex deluxe rear projection screen - 36 x 48 video format 27559, in the electronics - general category. This product is available for 1630.99.	Introducing the da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format 8968.99, in the projection screens category. Its model is 23050.	0
3394	Introducing the pc treasures clickit classic mouse black 07667 16.8, in the mice category.	Introducing the pc treasures clickit classic mouse - purple 07668 mice 07668 by pc treasures. This product is available for 16.95.	0
